,Variance,Lag-1 AC,Coefficient of variation,Skewness,Kurtosis,Smax
47,-0.20745895596194996,0.6624768481055905,0.3189117260973548,-0.7553002103900307,-0.24345902789016557,0.3333333333333333
48,-0.2815090539641437,0.8584452716189243,0.34300767833701956,-0.48168527809246364,0.4576972181762601,0.2222222222222222
49,0.6278434122745499,0.9429249608890325,0.8820377263491035,-0.6547445649242055,-0.5284386182589775,0.9444444444444445
50,-0.07417597237956519,0.9005232777687867,0.68517020014026,-0.5069680458902015,0.7113880347413281,0.6666666666666666
51,0.5522108935282588,0.9351926777076476,0.8510007013001024,-0.243494991997986,0.49466832101562636,0.4444444444444444
52,-0.3558468648289007,0.8372264480048911,0.7447267626908345,-0.5001348654043264,-0.6128463793134451,0.8333333333333334
53,0.6171980363597129,0.9529229828631025,0.8999118879358399,0.23507939076801349,0.6419053784323245,0.5555555555555556
54,-0.46665228102353845,0.7902213590836344,0.367067666468864,-0.5931380482278685,0.6382010753268238,-0.5
55,-0.6189243135350918,0.7744331157504809,0.48431065796335254,-0.3921706137274999,-0.17724910539281796,-0.4444444444444444
56,-0.3330456204707702,0.8420096743450035,0.5846864828900756,0.49912787038535533,0.025444606282929633,0.7222222222222222
57,-0.578896261530992,0.9323155490820161,0.2773372174569779,-0.31632231033428637,-0.3770297243351135,0.1111111111111111
58,0.33764902627178073,0.9368829907752062,0.8853464242685798,-0.24817032601463737,-0.7523511535487583,0.7777777777777778
59,-0.5197712682742622,0.8707449964934993,0.6017694341047634,-0.7810505115894336,0.0166333998669328,-0.16666666666666666
60,-0.23849598101095104,0.7630684576792359,0.23925122727517933,-0.17210623797450142,0.8285590980201757,-0.1111111111111111
61,0.5407383431335526,0.944147740554926,0.8670047292801782,0.7714840589092086,0.25057992123860384,0.3888888888888889
62,0.07831184477891064,0.8649547751344158,0.8143532754311196,-0.4798511085936235,-0.5798672924421427,0.2222222222222222
63,-0.47413281545018066,0.7686428943913972,0.09744475013936091,0.660966355577134,-0.048785312258366145,-0.3333333333333333
64,-0.3335491179802557,0.8592364819909729,0.10780241319163474,0.30880581179982375,-0.5898653144162126,-0.2222222222222222
65,-0.60964557371743,0.6662890435345524,0.2348636061210911,0.2296847745949542,0.03677330024635414,-0.5555555555555556
66,0.06022189854525183,0.9353365341389293,0.8032403661146175,0.48833863803923677,-0.44514574454694206,0.611111111111111
67,-0.41396486306665947,0.8958479437521353,0.7041952131772491,0.019582456708205208,-0.061624498750247246,-0.3333333333333333
68,-0.2322382262502023,0.893905881929834,0.6621531711352069,-0.39702576828325326,0.2707557857258456,0.8333333333333334
69,-0.5346244448040854,0.93540846235457,0.8163672654690617,0.6865728003452553,-0.5328622035208861,0.16666666666666666
70,-0.4744564924205642,0.39558720397043745,0.22277966589343834,0.38936541331750907,0.10377443311575048,-0.2222222222222222
71,0.5372138605671539,0.9417381453309596,0.9031126935318551,-0.03652155149161137,0.03587419755084425,0.5555555555555556
72,-0.09859560158961356,0.636402869935804,0.4886623150096204,0.13236589883296468,-0.001600402798007588,0.0
73,0.5871680063296829,0.9667691643739547,0.9299419179658699,-0.018107928287569006,0.5266763769757781,0.6666666666666666
74,-0.3195950441459423,0.8449587311862761,0.45219470967973957,0.2206937476398554,0.1125137113161065,0.3333333333333333
75,0.1874269479059898,0.8612864361367354,0.797917678157199,-0.21871572170973366,-0.8512164859470248,0.611111111111111
76,0.02803402204599809,0.9568430706155256,0.8444552336767904,-0.7130783478088867,-0.32700365035694373,0.0
77,-0.6965708223193253,0.7453021884159609,-0.009548470626314937,0.029796263329197457,0.6614698530866194,0.3333333333333333
78,0.08866950783118446,0.9140817464170756,0.7914801028573483,0.07410404416392438,0.39655823488158815,0.8888888888888888
79,-0.6963910017802233,0.8570786355217492,0.14186042329754903,0.4445343547139954,-0.5369621118124112,-0.1111111111111111
80,-0.4058729388070705,0.7326428224631817,0.024293754832676984,-0.41856826886767,-0.4856053658448867,-0.16666666666666666
81,-0.31574688460916006,0.9114923306540073,0.7688586790383196,-0.15664167161173148,0.27600654546762327,-0.6666666666666666
82,-0.25489561417705126,0.8925392458326589,0.826760892629156,-0.28435021848195496,-0.22094549639459815,0.1111111111111111
83,0.19537501573429714,0.9358400316484148,0.8061894229558899,-0.404650159141177,0.4372696049342756,-0.05555555555555555
84,-0.07119095143047237,0.8800956645268021,0.5476074877272482,0.6909604214993437,-0.527395659132186,0.5
85,-0.3620326913740087,0.7105248961536386,0.5012497527467586,-0.2650374925824027,-0.2833432234629839,0.16666666666666666
86,0.05306504108899318,0.918936900972829,0.7818776860693027,-0.669166172160184,-0.27151103199007387,0.2777777777777778
87,-0.32628436820053586,0.8421175666684647,0.7450144755533976,0.589181996367625,0.5908363453273633,0.4444444444444444
88,-0.623491755228282,0.8124112136088183,-0.23274172375968782,-0.43399687112261953,0.5826724928521335,-0.16666666666666666
89,0.4885544226861592,0.8649188110265954,0.8252863642085198,-0.22540504576432718,-0.731491971012929,0.7777777777777778
90,0.6004387621154087,0.9382855909802017,0.8979698261135386,-0.5150240060419701,0.37746129362895825,0.5555555555555556
91,-0.34343924763086436,0.8984373595152036,0.5891100681519842,-0.6121630612648576,0.4997032961104817,0.2777777777777778
92,-0.3558468648289007,0.8571865278452104,0.8179137221053387,-0.3311035586484688,-0.05425185664706622,0.5555555555555556
93,-0.6863210515905126,0.5293377209544874,0.13495531459603313,-0.15689342036647425,0.785546025066983,0.4444444444444444
94,0.01979824135512758,0.8603154052255848,0.7892143640646634,-0.4504324683965402,-0.04026181870493247,0.3888888888888889
95,0.4670119221017424,0.9371707036377694,0.8896261530992068,0.13808419197640753,0.7422452392512272,0.5555555555555556
96,-0.6148963334592076,0.6410062757368147,-0.18318318318318316,-0.7667008325690959,0.5073996151840463,-0.5555555555555556
97,-0.2549315782848717,0.8753124381866896,0.5954757152361942,0.031162899426372476,0.6669363974753195,0.8333333333333334
98,-0.6393159626692559,0.8867490244735753,0.5996835158511805,0.6643110176044308,-0.09643775512038984,0.3888888888888889
99,-0.6162989336642031,0.9112405818992644,-0.21796047544550537,-0.6042869216521911,-0.08000215784646922,-0.8333333333333334
100,0.01087914261566956,0.9164194134254013,0.6125946305587023,-0.7164230098361835,-0.18027009044973116,0.16666666666666666
